sample_id	genotype_id	sex	cell_type	condition	qtl_group	timepoint	read_length	stranded	paired	protocol	rna_qc_passed	genotype_qc_passed	study	marker	type	batch
SAMPLE_239_CD4	SAMPLE_239	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_239_CD8	SAMPLE_239	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_240_CD4	SAMPLE_240	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_240_CD8	SAMPLE_240	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_241_CD4	SAMPLE_241	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_241_CD8	SAMPLE_241	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_242_CD4	SAMPLE_242	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_242_CD8	SAMPLE_242	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_243_CD4	SAMPLE_243	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_243_CD8	SAMPLE_243	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_244_CD4	SAMPLE_244	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_244_CD8	SAMPLE_244	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_245_CD4	SAMPLE_245	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_245_CD8	SAMPLE_245	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_246_CD4	SAMPLE_246	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_246_CD8	SAMPLE_246	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_247_CD4	SAMPLE_247	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_248_CD4	SAMPLE_248	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_248_CD8	SAMPLE_248	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_249_CD4	SAMPLE_249	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_249_CD8	SAMPLE_249	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_250_CD4	SAMPLE_250	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_250_CD8	SAMPLE_250	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_251_CD4	SAMPLE_251	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_251_CD8	SAMPLE_251	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_252_CD4	SAMPLE_252	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_253_CD4	SAMPLE_253	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_253_CD8	SAMPLE_253	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_254_CD4	SAMPLE_254	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_254_CD8	SAMPLE_254	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_255_CD4	SAMPLE_255	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_256_CD4	SAMPLE_256	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_256_CD8	SAMPLE_256	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_257_CD4	SAMPLE_257	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_257_CD8	SAMPLE_257	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_258_CD4	SAMPLE_258	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_258_CD8	SAMPLE_258	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_259_CD4	SAMPLE_259	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_259_CD8	SAMPLE_259	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_260_CD4	SAMPLE_260	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_260_CD8	SAMPLE_260	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_261_CD4	SAMPLE_261	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_261_CD8	SAMPLE_261	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_262_CD4	SAMPLE_262	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_262_CD8	SAMPLE_262	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_263_CD4	SAMPLE_263	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_263_CD8	SAMPLE_263	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_264_CD4	SAMPLE_264	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_264_CD8	SAMPLE_264	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_265_CD4	SAMPLE_265	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_265_CD8	SAMPLE_265	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_266_CD8	SAMPLE_266	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_267_CD4	SAMPLE_267	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_267_CD8	SAMPLE_267	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_268_CD4	SAMPLE_268	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_268_CD8	SAMPLE_268	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_269_CD4	SAMPLE_269	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_269_CD8	SAMPLE_269	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_270_CD4	SAMPLE_270	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_270_CD8	SAMPLE_270	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_271_CD4	SAMPLE_271	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_271_CD8	SAMPLE_271	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_272_CD4	SAMPLE_272	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_272_CD8	SAMPLE_272	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_273_CD4	SAMPLE_273	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_273_CD8	SAMPLE_273	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_274_CD4	SAMPLE_274	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_275_CD4	SAMPLE_275	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_275_CD8	SAMPLE_275	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_276_CD4	SAMPLE_276	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_276_CD8	SAMPLE_276	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_277_CD4	SAMPLE_277	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_277_CD8	SAMPLE_277	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_278_CD4	SAMPLE_278	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_278_CD8	SAMPLE_278	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_279_CD4	SAMPLE_279	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_279_CD8	SAMPLE_279	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_280_CD4	SAMPLE_280	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_280_CD8	SAMPLE_280	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_281_CD4	SAMPLE_281	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_282_CD4	SAMPLE_282	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_282_CD8	SAMPLE_282	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_283_CD4	SAMPLE_283	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_283_CD8	SAMPLE_283	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_284_CD4	SAMPLE_284	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_285_CD4	SAMPLE_285	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_285_CD8	SAMPLE_285	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_286_CD4	SAMPLE_286	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_286_CD8	SAMPLE_286	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_287_CD4	SAMPLE_287	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_287_CD8	SAMPLE_287	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_288_CD4	SAMPLE_288	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_288_CD8	SAMPLE_288	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_289_CD4	SAMPLE_289	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_289_CD8	SAMPLE_289	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_290_CD4	SAMPLE_290	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_290_CD8	SAMPLE_290	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_291_CD4	SAMPLE_291	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_291_CD8	SAMPLE_291	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_292_CD4	SAMPLE_292	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_292_CD8	SAMPLE_292	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_293_CD4	SAMPLE_293	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_293_CD8	SAMPLE_293	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_294_CD4	SAMPLE_294	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_294_CD8	SAMPLE_294	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_295_CD4	SAMPLE_295	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_295_CD8	SAMPLE_295	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_296_CD4	SAMPLE_296	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_296_CD8	SAMPLE_296	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_297_CD4	SAMPLE_297	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_297_CD8	SAMPLE_297	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_298_CD4	SAMPLE_298	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_299_CD4	SAMPLE_299	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_300_CD4	SAMPLE_300	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_300_CD8	SAMPLE_300	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_301_CD4	SAMPLE_301	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_301_CD8	SAMPLE_301	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_302_CD4	SAMPLE_302	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_302_CD8	SAMPLE_302	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_303_CD4	SAMPLE_303	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_303_CD8	SAMPLE_303	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_304_CD4	SAMPLE_304	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_304_CD8	SAMPLE_304	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	FALSE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_305_CD4	SAMPLE_305	female	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_305_CD8	SAMPLE_305	female	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
SAMPLE_306_CD4	SAMPLE_306	male	T-cell	naive	T-cell_CD4	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD4	microarray	NA
SAMPLE_306_CD8	SAMPLE_306	male	T-cell	naive	T-cell_CD8	0	NA	NA	NA	HumanHT-12_V4	TRUE	TRUE	Kasela_2017	CD8	microarray	NA
